Number of interventions	Set number	Force Set	Type of regulation	Min Flux in Wild-type(mmol/gDW hr)	Max Flux in Wild-type (mmol/gDW hr)	Min Flux in Mutant (mmol/gDW hr)	Max Flux in Mutant (mmol/gDW hr)	Achieved flux (mmol/gDW hr)	Objective function (mmol/gDW hr)	Minimum guaranteed for target (mmol/gDW hr)	Maximum guaranteed for target (mmol/gDW hr)	Maximum growth rate (1/hr)
3	398	{ACETOLACTATE-DECARBOXYLASE-RXN, ATPASE-RXN, hyt_nadp}	{upregulation, upregulation, knockout}	{0, 2.154, -483.479}	{-3.6993e-12, 2.154, 516.521}	{4.8912, 2.154, -483.479}	{4.8912, 2.154, 516.521}	{4.8912, 2.154, 0}	4.8912	4.8912	4.8912	0.0086
3	399	{RR-BUTANEDIOL-DEHYDROGENASE-RXN, RXN-7737, EX_ETOH}	{upregulation, knockout, knockout}	{0, -0.0098428, 6.0176}	{-3.6993e-12, -0.0098428, 6.0176}	{4.8912, -0.0010361, 0}	{4.8912, 0.2781, 0.00012364}	{4.8912, 0, 0}	4.8912	4.8912	4.8912	0.0086
3	400	{RR-BUTANEDIOL-DEHYDROGENASE-RXN, ASPARTATEKIN-RXN, GART-RXN}	{upregulation, downregulation, knockout}	{0, 0.033927, -9.6885}	{-3.6993e-12, 0.033927, 0.048916}	{4.8912, 0.0033888, -9.6138}	{4.8912, 0.1563, 0.004939}	{4.8912, 0.1555, 0}	4.8912	4.8912	4.8912	0.0086
3	401	{RR-BUTANEDIOL-DEHYDROGENASE-RXN, GARTRANSFORMYL2-RXN, formate_tx}	{upregulation, knockout, knockout}	{0, 0, 9.2548e-12}	{-3.6993e-12, 9.7374, 0}	{4.8912, 0, -0.00074187}	{4.8912, 9.6187, 0}	{4.8912, 0, 0}	4.8912	4.8912	4.8912	0.0086
3	402	{RR-BUTANEDIOL-DEHYDROGENASE-RXN, formate_tx, GART-RXN}	{upregulation, knockout, knockout}	{0, 9.2548e-12, -9.6885}	{-3.6993e-12, 0, 0.048916}	{4.8912, -0.00074187, -9.6138}	{4.8912, 0, 0.004939}	{4.8912, 0, 0}	4.8912	4.8912	4.8912	0.0086
3	403	{RR-BUTANEDIOL-DEHYDROGENASE-RXN, F16ALDOLASE-RXN, PHOSACETYLTRANS-RXN}	{upregulation, downregulation, knockout}	{0, -0.063433, 9.3226}	{-3.6993e-12, -0.063433, 9.3226}	{4.8912, -0.024151, 0}	{4.8912, -0.0063359, 0.55817}	{4.8912, -0.006342, 0}	4.8912	4.8912	4.8912	0.0086
3	404	{RR-BUTANEDIOL-DEHYDROGENASE-RXN, PHOSGLYPHOS-RXN, hyt_nadp}	{upregulation, downregulation, knockout}	{0, 0.16159, -483.479}	{-3.6993e-12, 0.16159, 516.521}	{4.8912, 0.016137, -483.479}	{4.8912, 0.060674, 516.521}	{4.8912, 0.016153, 0}	4.8912	4.8912	4.8912	0.0086
3	405	{RR-BUTANEDIOL-DEHYDROGENASE-RXN, ATPASE-RXN, GARTRANSFORMYL2-RXN}	{upregulation, downregulation, knockout}	{0, 2.154, 0}	{-3.6993e-12, 2.154, 9.7374}	{4.8912, 2.154, 0}	{4.8912, 2.154, 9.6187}	{4.8912, 2.154, 0}	4.8912	4.8912	4.8912	0.0086
3	406	{RR-BUTANEDIOL-DEHYDROGENASE-RXN, ethanol_tx, RXN-15513}	{upregulation, knockout, knockout}	{0, -6.0176, -999.8384}	{-3.6993e-12, -6.0176, 1000}	{4.8912, -0.00012414, -999.9839}	{4.8912, 0, 1000}	{4.8912, 0, 0}	4.8912	4.8912	4.8912	0.0086
3	407	{ACETOLACTATE-DECARBOXYLASE-RXN, TRIOSEPISOMERIZATION-RXN, hyt_nadp}	{upregulation, downregulation, knockout}	{0, 0.063435, -483.479}	{-3.6993e-12, 0.063435, 516.521}	{4.8912, 0.0063349, -483.479}	{4.8912, 0.024216, 516.521}	{4.8912, 0.006342, 0}	4.8912	4.8912	4.8912	0.0086
3	408	{ACETOLACTATE-DECARBOXYLASE-RXN, RXN-7737, PHOSACETYLTRANS-RXN}	{upregulation, knockout, knockout}	{0, -0.0098428, 9.3226}	{-3.6993e-12, -0.0098428, 9.3226}	{4.8912, -0.0010361, 0}	{4.8912, 0.2781, 0.55817}	{4.8912, 0, 0}	4.8912	4.8912	4.8912	0.0086
3	409	{ACETOLACTSYN-RXN, PHOSACETYLTRANS-RXN, RXN-4822}	{upregulation, knockout, knockout}	{0.025817, 9.3226, 0}	{0.025817, 9.3226, -8.0623e-12}	{4.8938, 0, 0}	{4.8938, 0.55817, 0.27909}	{4.8938, 0, 0}	4.8912	4.8912	4.8912	0.0086
3	410	{ACETOLACTATE-DECARBOXYLASE-RXN, EX_ETOH, ALCOHOL-DEHYDROG-RXN}	{upregulation, downregulation, knockout}	{0, 6.0176, 6.0176}	{-3.6993e-12, 6.0176, 6.0176}	{4.8912, 0, 0}	{4.8912, 0.00012364, 0.00012364}	{4.8912, 0, 0}	4.8912	4.8912	4.8912	0.0086
3	411	{ACETOLACTATE-DECARBOXYLASE-RXN, RXN0-5199, GARTRANSFORMYL2-RXN}	{upregulation, knockout, knockout}	{0, 0, 0}	{-3.6993e-12, -2.3358e-12, 9.7374}	{4.8912, 0, 0}	{4.8912, 0.14249, 9.6187}	{4.8912, 0, 0}	4.8912	4.8912	4.8912	0.0086
3	412	{ACETOLACTSYN-RXN, RXN-7737, PHOSACETYLTRANS-RXN}	{upregulation, knockout, knockout}	{0.025817, -0.0098428, 9.3226}	{0.025817, -0.0098428, 9.3226}	{4.8938, -0.0010361, 0}	{4.8938, 0.2781, 0.55817}	{4.8938, 0, 0}	4.8912	4.8912	4.8912	0.0086
3	413	{ACETOLACTSYN-RXN, ACETATEKIN-RXN, RXN-14074}	{upregulation, knockout, knockout}	{0.025817, 9.3226, 0.33104}	{0.025817, 9.3226, 999.8388}	{4.8938, 0, 0}	{4.8938, 0.55817, 999.9839}	{4.8938, 0, 0}	4.8912	4.8912	4.8912	0.0086
3	414	{ACETOLACTATE-DECARBOXYLASE-RXN, CARBPSYN-RXN, hyt_nadp}	{upregulation, knockout, knockout}	{0, 0, -483.479}	{-3.6993e-12, 0, 516.521}	{4.8912, 0, -483.479}	{4.8912, 0.074508, 516.521}	{4.8912, 0, 0}	4.8912	4.8912	4.8912	0.0086
3	415	{ACETOLACTATE-DECARBOXYLASE-RXN, PHOSACETYLTRANS-RXN, RXN-15513}	{upregulation, downregulation, knockout}	{0, 9.3226, -999.8384}	{-3.6993e-12, 9.3226, 1000}	{4.8912, 0, -999.9839}	{4.8912, 0.55817, 1000}	{4.8912, 0, 0}	4.8912	4.8912	4.8912	0.0086
3	416	{ACETOLACTATE-DECARBOXYLASE-RXN, PHOSACETYLTRANS-RXN, ACETATEKIN-RXN}	{upregulation, downregulation, knockout}	{0, 9.3226, 9.3226}	{-3.6993e-12, 9.3226, 9.3226}	{4.8912, 0, 0}	{4.8912, 0.55817, 0.55817}	{4.8912, 0, 0}	4.8912	4.8912	4.8912	0.0086
3	417	{ACETOLACTSYN-RXN, PHOSACETYLTRANS-RXN, ACETATEKIN-RXN}	{upregulation, downregulation, knockout}	{0.025817, 9.3226, 9.3226}	{0.025817, 9.3226, 9.3226}	{4.8938, 0, 0}	{4.8938, 0.55817, 0.55817}	{4.8938, 0, 0}	4.8912	4.8912	4.8912	0.0086
3	418	{ACETOLACTSYN-RXN, PHOSACETYLTRANS-RXN, FORMATETHFLIG-RXN}	{upregulation, downregulation, knockout}	{0.025817, 9.3226, 0}	{0.025817, 9.3226, 9.7374}	{4.8938, 0, 0}	{4.8938, 0.55817, 9.6187}	{4.8938, 0, 0}	4.8912	4.8912	4.8912	0.0086
3	419	{RR-BUTANEDIOL-DEHYDROGENASE-RXN, PHOSACETYLTRANS-RXN, RXN-15513}	{upregulation, downregulation, knockout}	{0, 9.3226, -999.8384}	{-3.6993e-12, 9.3226, 1000}	{4.8912, 0, -999.9839}	{4.8912, 0.55817, 1000}	{4.8912, 0, 0}	4.8912	4.8912	4.8912	0.0086
3	420	{ACETOLACTATE-DECARBOXYLASE-RXN, PHOSACETYLTRANS-RXN, FORMATETHFLIG-RXN}	{upregulation, downregulation, knockout}	{0, 9.3226, 0}	{-3.6993e-12, 9.3226, 9.7374}	{4.8912, 0, 0}	{4.8912, 0.55817, 9.6187}	{4.8912, 0, 0}	4.8912	4.8912	4.8912	0.0086
3	421	{RR-BUTANEDIOL-DEHYDROGENASE-RXN, PHOSACETYLTRANS-RXN, FORMATETHFLIG-RXN}	{upregulation, downregulation, knockout}	{0, 9.3226, 0}	{-3.6993e-12, 9.3226, 9.7374}	{4.8912, 0, 0}	{4.8912, 0.55817, 9.6187}	{4.8912, 0, 0}	4.8912	4.8912	4.8912	0.0086
3	422	{ACETOLACTSYN-RXN, RXN-9893, VAL_bm_tx}	{upregulation, knockout, knockout}	{0.025817, 0, 1.9488e-12}	{0.025817, 0, 0}	{4.8938, 0, -6.1822e-05}	{4.8938, 0, 0}	{4.8938, 0, 0}	4.8912	4.8912	4.8912	0.0086
3	423	{ACETOLACTSYN-RXN, PHOSACETYLTRANS-RXN, ACETATEKIN-RXN}	{upregulation, knockout, knockout}	{0.025817, 9.3226, 9.3226}	{0.025817, 9.3226, 9.3226}	{4.8938, 0, 0}	{4.8938, 0.55817, 0.55817}	{4.8938, 0, 0}	4.8912	4.8912	4.8912	0.0086
3	424	{ACETOLACTATE-DECARBOXYLASE-RXN, phosphate_tx, FORMATETHFLIG-RXN}	{upregulation, knockout, knockout}	{0, -999.4899, 0}	{-3.6993e-12, 1000, 9.7374}	{4.8912, -999.9491, 0}	{4.8912, 1000, 9.6187}	{4.8912, 0, 0}	4.8912	4.8912	4.8912	0.0086
3	425	{RR-BUTANEDIOL-DEHYDROGENASE-RXN, RIBOSYLHOMOCYSTEINASE-RXN, DTDPDEHYDRHAMEPIM-RXN}	{upregulation, knockout, knockout}	{0, 0, 0}	{-3.6993e-12, 0, 0}	{4.8912, 0, 0}	{4.8912, 0, 0}	{4.8912, 0, 0}	4.8912	4.8912	4.8912	0.0086
3	426	{ACETOLACTATE-DECARBOXYLASE-RXN, ALCOHOL-DEHYDROG-RXN, ethanol_tx}	{upregulation, knockout, knockout}	{0, 6.0176, -6.0176}	{-3.6993e-12, 6.0176, -6.0176}	{4.8912, 0, -0.00012414}	{4.8912, 0.00012364, 0}	{4.8912, 0, 0}	4.8912	4.8912	4.8912	0.0086
3	427	{RR-BUTANEDIOL-DEHYDROGENASE-RXN, ALCOHOL-DEHYDROG-RXN, phosphate_tx}	{upregulation, knockout, knockout}	{0, 6.0176, -999.4899}	{-3.6993e-12, 6.0176, 1000}	{4.8912, 0, -999.9491}	{4.8912, 0.00012364, 1000}	{4.8912, 0, 0}	4.8912	4.8912	4.8912	0.0086
3	428	{ACETOLACTATE-DECARBOXYLASE-RXN, ALCOHOL-DEHYDROG-RXN, phosphate_tx}	{upregulation, knockout, knockout}	{0, 6.0176, -999.4899}	{-3.6993e-12, 6.0176, 1000}	{4.8912, 0, -999.9491}	{4.8912, 0.00012364, 1000}	{4.8912, 0, 0}	4.8912	4.8912	4.8912	0.0086
3	429	{RR-BUTANEDIOL-DEHYDROGENASE-RXN, GARTRANSFORMYL2-RXN, RXN-15513}	{upregulation, knockout, knockout}	{0, 0, -999.8384}	{-3.6993e-12, 9.7374, 1000}	{4.8912, 0, -999.9839}	{4.8912, 9.6187, 1000}	{4.8912, 0, 0}	4.8912	4.8912	4.8912	0.0086
3	430	{ACETOLACTSYN-RXN, GLUTAMINESYN-RXN, hyt_nadp}	{upregulation, downregulation, knockout}	{0.025817, 0.11203, -483.479}	{0.025817, 0.11203, 516.521}	{4.8938, 0.01119, -483.479}	{4.8938, 0.40305, 516.521}	{4.8938, 0.16785, 0}	4.8912	4.8912	4.8912	0.0086
3	431	{ACETOLACTSYN-RXN, GARTRANSFORMYL2-RXN, RXN-15513}	{upregulation, knockout, knockout}	{0.025817, 0, -999.8384}	{0.025817, 9.7374, 1000}	{4.8938, 0, -999.9839}	{4.8938, 9.6187, 1000}	{4.8938, 0, 0}	4.8912	4.8912	4.8912	0.0086
3	432	{ACETOLACTATE-DECARBOXYLASE-RXN, ARGSUCCINSYN-RXN, hyt_nadp}	{upregulation, knockout, knockout}	{0, 0, -483.479}	{-3.6993e-12, 0, 516.521}	{4.8912, 0, -483.479}	{4.8912, 0.12538, 516.521}	{4.8912, 0, 0}	4.8912	4.8912	4.8912	0.0086
3	433	{ACETOLACTSYN-RXN, ACETALD-DEHYDROG-RXN, ACETATEKIN-RXN}	{upregulation, knockout, knockout}	{0.025817, 0, 9.3226}	{0.025817, 0, 9.3226}	{4.8938, 0, 0}	{4.8938, 0.32316, 0.55817}	{4.8938, 0, 0}	4.8912	4.8912	4.8912	0.0086
3	434	{RR-BUTANEDIOL-DEHYDROGENASE-RXN, PEPCARBOXYKIN-RXN, 6PFRUCTPHOS-RXN}	{upregulation, knockout, knockout}	{0, -999.5937, 0}	{-3.6993e-12, -0.085911, 0}	{4.8912, -999.9603, 0}	{4.8912, 0.27639, 0.28497}	{4.8912, 0, 0}	4.8912	4.8912	4.8912	0.0086
3	435	{RR-BUTANEDIOL-DEHYDROGENASE-RXN, RXN-14117, acetaldehyde_oxidoreductase}	{upregulation, knockout, knockout}	{0, 0.27855, 6.0176}	{-3.6993e-12, 999.7864, 6.0176}	{4.8912, -0.11636, -0.32316}	{4.8912, 999.9787, 0.00012364}	{4.8912, 0, 0}	4.8912	4.8912	4.8912	0.0086
3	436	{ACETOLACTATE-DECARBOXYLASE-RXN, 2PGADEHYDRAT-RXN, FORMATETHFLIG-RXN}	{upregulation, downregulation, knockout}	{0, 0.16159, 0}	{-3.6993e-12, 0.16159, 9.7374}	{4.8912, 0.016137, 0}	{4.8912, 2.1055, 9.6187}	{4.8912, 0.016153, 0}	4.8912	4.8912	4.8912	0.0086
3	437	{ACETOLACTATE-DECARBOXYLASE-RXN, ASPARTATE-SEMIALDEHYDE-DEHYDROGENASE-RXN, GART-RXN}	{upregulation, downregulation, knockout}	{0, 0.033927, -9.6885}	{-3.6993e-12, 0.033927, 0.048916}	{4.8912, 0.0033888, -9.6138}	{4.8912, 0.1563, 0.004939}	{4.8912, 0.0033921, 0}	4.8912	4.8912	4.8912	0.0086
3	438	{RR-BUTANEDIOL-DEHYDROGENASE-RXN, ACETATEKIN-RXN, pi_tx}	{upregulation, knockout, knockout}	{0, 9.3226, -999.4899}	{-3.6993e-12, 9.3226, 1000}	{4.8912, 0, -999.9491}	{4.8912, 0.55817, 1000}	{4.8912, 0, 0}	4.8912	4.8912	4.8912	0.0086
3	439	{RR-BUTANEDIOL-DEHYDROGENASE-RXN, ASPAMINOTRANS-RXN, RXN-14074}	{upregulation, downregulation, knockout}	{0, -0.17051, 0.33104}	{-3.6993e-12, -0.17051, 999.8388}	{4.8912, -1.0617, 0}	{4.8912, -0.013467, 999.9839}	{4.8912, -0.01348, 0}	4.8912	4.8912	4.8912	0.0086
3	440	{RR-BUTANEDIOL-DEHYDROGENASE-RXN, RXN-7737, ACETATEKIN-RXN}	{upregulation, knockout, knockout}	{0, -0.0098428, 9.3226}	{-3.6993e-12, -0.0098428, 9.3226}	{4.8912, -0.0010361, 0}	{4.8912, 0.2781, 0.55817}	{4.8912, 0, 0}	4.8912	4.8912	4.8912	0.0086
3	441	{ACETOLACTATE-DECARBOXYLASE-RXN, PYRUFERREDUCT-RXN, HOMOSERDEHYDROG-RXN-(NAD)}	{upregulation, upregulation, downregulation}	{0, 0.37484, -0.024085}	{-3.6993e-12, 0.37484, -0.024085}	{4.8912, 9.569, -0.15532}	{4.8912, 11.9092, 0}	{4.8912, 9.8199, 0}	4.8912	4.8912	4.8912	0.0086
3	442	{ACETOLACTATE-DECARBOXYLASE-RXN, RXN0-5199, PHOSACETYLTRANS-RXN}	{upregulation, knockout, knockout}	{0, 0, 9.3226}	{-3.6993e-12, -2.3358e-12, 9.3226}	{4.8912, 0, 0}	{4.8912, 0.14249, 0.55817}	{4.8912, 0, 0}	4.8912	4.8912	4.8912	0.0086
3	443	{ACETOLACTATE-DECARBOXYLASE-RXN, pi_tx, RXN-14074}	{upregulation, knockout, knockout}	{0, -999.4899, 0.33104}	{-3.6993e-12, 1000, 999.8388}	{4.8912, -999.9491, 0}	{4.8912, 1000, 999.9839}	{4.8912, 0, 0}	4.8912	4.8912	4.8912	0.0086
3	444	{GAPOXNPHOSPHN-RXN, F16ALDOLASE-RXN, ACETOLACTATE-DECARBOXYLASE-RXN}	{upregulation, upregulation, upregulation}	{-0.16159, -0.063433, 0}	{-0.16159, -0.063433, -3.6993e-12}	{-0.060674, -0.024151, 4.8912}	{-0.016137, -0.0063359, 4.8912}	{-0.016153, -0.006342, 4.8912}	4.8912	4.8912	4.8912	0.0086
3	445	{ACETOLACTSYN-RXN, GLUTDEHYD-RXN, EX_ETOH}	{upregulation, knockout, knockout}	{0.025817, 0.23424, 6.0176}	{0.025817, 1000, 6.0176}	{4.8938, 0, 0}	{4.8938, 1000, 0.00012364}	{4.8938, 0, 0}	4.8912	4.8912	4.8912	0.0086
3	446	{ACETOLACTATE-DECARBOXYLASE-RXN, METHYLENETHFDEHYDROG-NADP-RXN, ethanol_tx}	{upregulation, downregulation, knockout}	{0, 9.6361, -6.0176}	{-3.6993e-12, 9.6361, -6.0176}	{4.8912, 7.2684, -0.00012414}	{4.8912, 9.6086, 0}	{4.8912, 9.3577, 0}	4.8912	4.8912	4.8912	0.0086
3	447	{RR-BUTANEDIOL-DEHYDROGENASE-RXN, codh, ethanol_tx}	{upregulation, downregulation, knockout}	{0, 10.0215, -6.0176}	{-3.6993e-12, 10.0215, -6.0176}	{4.8912, 8.0703, -0.00012414}	{4.8912, 10.4105, 0}	{4.8912, 10.1598, 0}	4.8912	4.8912	4.8912	0.0086
3	448	{ACETOLACTSYN-RXN, rnf, RXN-14117}	{upregulation, downregulation, knockout}	{0.025817, 25.6311, 0.27855}	{0.025817, 25.6311, 999.7864}	{4.8938, 22.7087, -0.11636}	{4.8938, 23.427, 999.9787}	{4.8938, 23.3669, 0}	4.8912	4.8912	4.8912	0.0086
3	449	{ACETOLACTATE-DECARBOXYLASE-RXN, PHOSACETYLTRANS-RXN, pi_tx}	{upregulation, knockout, knockout}	{0, 9.3226, -999.4899}	{-3.6993e-12, 9.3226, 1000}	{4.8912, 0, -999.9491}	{4.8912, 0.55817, 1000}	{4.8912, 0, 0}	4.8912	4.8912	4.8912	0.0086
3	450	{ACETOLACTSYN-RXN, carbonic_anhydrase, GART-RXN}	{upregulation, downregulation, knockout}	{0.025817, 0.49473, -9.6885}	{0.025817, 0.53831, 0.048916}	{4.8938, 0.049415, -9.6138}	{4.8938, 0.33874, 0.004939}	{4.8938, 0.053829, 0}	4.8912	4.8912	4.8912	0.0086
3	451	{RR-BUTANEDIOL-DEHYDROGENASE-RXN, 3PGAREARR-RXN, PHOSACETYLTRANS-RXN}	{upregulation, knockout, knockout}	{0, -999.8384, 9.3226}	{-3.6993e-12, 1000, 9.3226}	{4.8912, -999.9839, 0}	{4.8912, 1000, 0.55817}	{4.8912, 0, 0}	4.8912	4.8912	4.8912	0.0086
3	452	{RR-BUTANEDIOL-DEHYDROGENASE-RXN, PHOSACETYLTRANS-RXN, RXN-15513}	{upregulation, knockout, knockout}	{0, 9.3226, -999.8384}	{-3.6993e-12, 9.3226, 1000}	{4.8912, 0, -999.9839}	{4.8912, 0.55817, 1000}	{4.8912, 0, 0}	4.8912	4.8912	4.8912	0.0086
3	453	{ACETOLACTATE-DECARBOXYLASE-RXN, GARTRANSFORMYL2-RXN, pi_tx}	{upregulation, knockout, knockout}	{0, 0, -999.4899}	{-3.6993e-12, 9.7374, 1000}	{4.8912, 0, -999.9491}	{4.8912, 9.6187, 1000}	{4.8912, 0, 0}	4.8912	4.8912	4.8912	0.0086
3	454	{ACETOLACTATE-DECARBOXYLASE-RXN, RXN-14325, EX_ETOH}	{upregulation, knockout, knockout}	{0, 0.012216, 6.0176}	{-3.6993e-12, 0.012216, 6.0176}	{4.8912, 0, 0}	{4.8912, 0.0012744, 0.00012364}	{4.8912, 0, 0}	4.8912	4.8912	4.8912	0.0086
3	455	{RR-BUTANEDIOL-DEHYDROGENASE-RXN, nfn, hyt_nadp}	{upregulation, downregulation, knockout}	{0, -0.33728, -483.479}	{-3.6993e-12, -0.33728, 516.521}	{4.8912, -1.695, -483.479}	{4.8912, -0.65026, 516.521}	{4.8912, -1.1527, 0}	4.8912	4.8912	4.8912	0.0086
3	456	{RR-BUTANEDIOL-DEHYDROGENASE-RXN, METHENYLTHFCYCLOHYDRO-RXN, hyt_nadp}	{upregulation, downregulation, knockout}	{0, 9.6361, -483.479}	{-3.6993e-12, 9.6361, 516.521}	{4.8912, 7.2684, -483.479}	{4.8912, 9.6086, 516.521}	{4.8912, 7.3028, 0}	4.8912	4.8912	4.8912	0.0086
3	457	{ACETOLACTATE-DECARBOXYLASE-RXN, EX_ACET, FORMATETHFLIG-RXN}	{upregulation, downregulation, knockout}	{0, 3.0048, 0}	{-3.6993e-12, 3.0048, 9.7374}	{4.8912, 0, 0}	{4.8912, 0.00018547, 9.6187}	{4.8912, 0, 0}	4.8912	4.8912	4.8912	0.0086
3	458	{ACETOLACTSYN-RXN, ALCOHOL-DEHYDROG-RXN, RXN-14074}	{upregulation, knockout, knockout}	{0.025817, 6.0176, 0.33104}	{0.025817, 6.0176, 999.8388}	{4.8938, 0, 0}	{4.8938, 0.00012364, 999.9839}	{4.8938, 0, 0}	4.8912	4.8912	4.8912	0.0086
3	459	{RR-BUTANEDIOL-DEHYDROGENASE-RXN, 3PGAREARR-RXN, ALCOHOL-DEHYDROG-RXN}	{upregulation, knockout, knockout}	{0, -999.8384, 6.0176}	{-3.6993e-12, 1000, 6.0176}	{4.8912, -999.9839, 0}	{4.8912, 1000, 0.00012364}	{4.8912, 0, 0}	4.8912	4.8912	4.8912	0.0086
3	460	{RR-BUTANEDIOL-DEHYDROGENASE-RXN, PHOSACETYLTRANS-RXN, ALCOHOL-DEHYDROG-RXN}	{upregulation, downregulation, downregulation}	{0, 9.3226, 6.0176}	{-3.6993e-12, 9.3226, 6.0176}	{4.8912, 0, 0}	{4.8912, 0.55817, 0.00012364}	{4.8912, 0.27302, 0}	4.8912	4.8912	4.8912	0.0086
3	461	{RR-BUTANEDIOL-DEHYDROGENASE-RXN, PHOSACETYLTRANS-RXN, ethanol_tx}	{upregulation, downregulation, knockout}	{0, 9.3226, -6.0176}	{-3.6993e-12, 9.3226, -6.0176}	{4.8912, 0, -0.00012414}	{4.8912, 0.55817, 0}	{4.8912, 0.27302, 0}	4.8912	4.8912	4.8912	0.0086
3	462	{RR-BUTANEDIOL-DEHYDROGENASE-RXN, PHOSACETYLTRANS-RXN, GARTRANSFORMYL2-RXN}	{upregulation, downregulation, knockout}	{0, 9.3226, 0}	{-3.6993e-12, 9.3226, 9.7374}	{4.8912, 0, 0}	{4.8912, 0.55817, 9.6187}	{4.8912, 0.12123, 0}	4.8912	4.8912	4.8912	0.0086
3	463	{RR-BUTANEDIOL-DEHYDROGENASE-RXN, PYRUFERREDUCT-RXN, acetaldehyde_oxidoreductase}	{upregulation, upregulation, knockout}	{0, 0.37484, 6.0176}	{-3.6993e-12, 0.37484, 6.0176}	{4.8912, 9.569, -0.32316}	{4.8912, 11.9092, 0.00012364}	{4.8912, 9.8199, 1.0232e-12}	4.8912	4.8912	4.8912	0.0086
3	464	{ACETOLACTSYN-RXN, PYRUFERREDUCT-RXN, GLUTDEHYD-RXN}	{upregulation, upregulation, knockout}	{0.025817, 0.37484, 0.23424}	{0.025817, 0.37484, 1000}	{4.8938, 9.569, 0}	{4.8938, 11.9092, 1000}	{4.8938, 9.8199, 0}	4.8912	4.8912	4.8912	0.0086
3	465	{ACETOLACTSYN-RXN, PYRUFERREDUCT-RXN, RXN-14074}	{upregulation, upregulation, knockout}	{0.025817, 0.37484, 0.33104}	{0.025817, 0.37484, 999.8388}	{4.8938, 9.569, 0}	{4.8938, 11.9092, 999.9839}	{4.8938, 9.8199, 0}	4.8912	4.8912	4.8912	0.0086
3	466	{ACETOLACTATE-DECARBOXYLASE-RXN, RXN-11211, hyt_nadp}	{upregulation, knockout, knockout}	{0, 0, -483.479}	{-3.6993e-12, 0, 516.521}	{4.8912, 0, -483.479}	{4.8912, 0, 516.521}	{4.8912, 0, 0}	4.8912	4.8912	4.8912	0.0086
3	467	{ACETOLACTSYN-RXN, GLUTDEHYD-RXN, ethanol_tx}	{upregulation, knockout, knockout}	{0.025817, 0.23424, -6.0176}	{0.025817, 1000, -6.0176}	{4.8938, 0, -0.00012414}	{4.8938, 1000, 0}	{4.8938, 0, 0}	4.8912	4.8912	4.8912	0.0086
3	468	{ACETOLACTATE-DECARBOXYLASE-RXN, RXN-14117, ALCOHOL-DEHYDROG-RXN}	{upregulation, knockout, knockout}	{0, 0.27855, 6.0176}	{-3.6993e-12, 999.7864, 6.0176}	{4.8912, -0.11636, 0}	{4.8912, 999.9787, 0.00012364}	{4.8912, 0, 0}	4.8912	4.8912	4.8912	0.0086
3	469	{RR-BUTANEDIOL-DEHYDROGENASE-RXN, RXN-13439, FORMATETHFLIG-RXN}	{upregulation, knockout, knockout}	{0, 0, 0}	{-3.6993e-12, 0, 9.7374}	{4.8912, 0, 0}	{4.8912, 0, 9.6187}	{4.8912, 0, 0}	4.8912	4.8912	4.8912	0.0086
3	470	{RR-BUTANEDIOL-DEHYDROGENASE-RXN, ethanol_tx, GART-RXN}	{upregulation, knockout, knockout}	{0, -6.0176, -9.6885}	{-3.6993e-12, -6.0176, 0.048916}	{4.8912, -0.00012414, -9.6138}	{4.8912, 0, 0.004939}	{4.8912, 0, 0}	4.8912	4.8912	4.8912	0.0086
3	471	{ACETOLACTATE-DECARBOXYLASE-RXN, ethanol_tx, GART-RXN}	{upregulation, knockout, knockout}	{0, -6.0176, -9.6885}	{-3.6993e-12, -6.0176, 0.048916}	{4.8912, -0.00012414, -9.6138}	{4.8912, 0, 0.004939}	{4.8912, 0, 0}	4.8912	4.8912	4.8912	0.0086
3	472	{ACETOLACTATE-DECARBOXYLASE-RXN, 6.3.4.16-RXN, EX_ETOH}	{upregulation, knockout, knockout}	{0, 0, 6.0176}	{-3.6993e-12, 0.043579, 6.0176}	{4.8912, 0, 0}	{4.8912, 0.099343, 0.00012364}	{4.8912, 0, 0}	4.8912	4.8912	4.8912	0.0086
3	473	{ACETOLACTSYN-RXN, ethanol_tx, GART-RXN}	{upregulation, knockout, knockout}	{0.025817, -6.0176, -9.6885}	{0.025817, -6.0176, 0.048916}	{4.8938, -0.00012414, -9.6138}	{4.8938, 0, 0.004939}	{4.8938, 0, 0}	4.8912	4.8912	4.8912	0.0086
3	474	{ACETOLACTSYN-RXN, ACETATEKIN-RXN, EX_ETOH}	{upregulation, knockout, knockout}	{0.025817, 9.3226, 6.0176}	{0.025817, 9.3226, 6.0176}	{4.8938, 0, 0}	{4.8938, 0.55817, 0.00012364}	{4.8938, 0, 0}	4.8912	4.8912	4.8912	0.0086
3	475	{RR-BUTANEDIOL-DEHYDROGENASE-RXN, ethanol_tx, RXN-14074}	{upregulation, knockout, knockout}	{0, -6.0176, 0.33104}	{-3.6993e-12, -6.0176, 999.8388}	{4.8912, -0.00012414, 0}	{4.8912, 0, 999.9839}	{4.8912, 0, 0}	4.8912	4.8912	4.8912	0.0086
